variation	gene_idx	gene_name	category	n_train_flipped	n_val_flipped	n_val_not_flipped	cutoff_99th	tp	fp	fn	tn	sensitivity	specificity	false_positive_rate	dor	log10_dor
1	1137	FEOBHI_08695 Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD	other	565	105	29013	4.13860664367677	104	6	1	29007	0.9904761904761905	0.9997931961534484	0.00020680384655154586	502788.0	5.7013849038667965
1	1261	FEOBHI_10345 type II pantothenate kinase	other	563	105	29013	4.764998817443847	104	6	1	29007	0.9904761904761905	0.9997931961534484	0.00020680384655154586	502788.0	5.7013849038667965
1	4865	GGOKJO_02960 Lipoprotein	other	550	105	29013	6.349845905303954	104	6	1	29007	0.9904761904761905	0.9997931961534484	0.00020680384655154586	502788.0	5.7013849038667965
1	5034	ILDCAO_04445 DUF4888 domain-containing protein	other	583	105	29013	5.4737920570373495	104	6	1	29007	0.9904761904761905	0.9997931961534484	0.00020680384655154586	502788.0	5.7013849038667965
1	1913	FEOBHI_03460 GTPase ObgE	other	593	104	29014	3.744736909866333	103	6	1	29008	0.9903846153846154	0.9997932032811746	0.00020679671882539464	497970.6666666667	5.697203761072962
1	2043	FEOBHI_08425 D-alanine--poly(phosphoribitol) ligase subunit DltA	other	527	104	29014	3.918260617256165	103	6	1	29008	0.9903846153846154	0.9997932032811746	0.00020679671882539464	497970.6666666667	5.697203761072962
1	3861	GFNPHG_07625 glycosyl-4,4'-diaponeurosporenoate acyltransferase	other	580	104	29014	6.92585144519806	103	6	1	29008	0.9903846153846154	0.9997932032811746	0.00020679671882539464	497970.6666666667	5.697203761072962
1	1688	FEOBHI_10110 D-alanine--D-alanine ligase	other	515	104	29014	4.267998685836799	102	3	2	29011	0.9807692307692307	0.9998966016405874	0.00010339835941269732	493187.0	5.693011620432466
1	4837	GGOKJO_00855 Regulatory protein	other	550	104	29014	6.392294702529907	102	3	2	29011	0.9807692307692307	0.9998966016405874	0.00010339835941269732	493187.0	5.693011620432466
1	550	FEOBHI_07560 50S ribosomal protein L11	core	551	103	29015	4.818528413772583	102	6	1	29009	0.9902912621359223	0.9997932104084094	0.0002067895915905566	493153.0	5.692981679413363
1	5124	IOBPJE_09240 NifU N-terminal domain-containing protein	resistance	579	103	29015	6.403621015548711	102	6	1	29009	0.9902912621359223	0.9997932104084094	0.0002067895915905566	493153.0	5.692981679413363
1	5263	DMOLDD_12115 delta-hemolysin	other	543	103	29015	6.447490406036378	101	3	2	29012	0.9805825242718447	0.9998966052042048	0.0001033947957952783	488368.6666666667	5.688747792188708
1	624	FEOBHI_11355 Membrane spanning protein	other	551	102	29016	5.327144145965576	101	6	1	29010	0.9901960784313726	0.999793217535153	0.00020678246484698098	488335.0	5.6887178522016635
1	5363	PCLKBG_07060 DUF1963 domain-containing protein	other	548	102	29016	5.733758015632626	101	6	1	29010	0.9901960784313726	0.999793217535153	0.00020678246484698098	488335.0	5.6887178522016635
1	2020	FEOBHI_06300 dihydrolipoyl dehydrogenase	other	571	102	29016	4.190151882171595	100	3	2	29013	0.9803921568627451	0.9998966087675765	0.00010339123242349049	483550.0	5.684441387625607
1	1187	FEOBHI_08515 Fe-S cluster assembly ATPase SufC	iron_fes	526	101	29017	4.935264587402344	100	6	1	29011	0.9900990099009901	0.9997932246614054	0.00020677533859461694	483516.6666666667	5.684411448670549
1	1678	FEOBHI_08395 NADH dehydrogenase, FAD-containing subunit	other	535	101	29017	6.526538276672362	100	6	1	29011	0.9900990099009901	0.9997932246614054	0.00020677533859461694	483516.6666666667	5.684411448670549
1	3560	GLIPDI_10120 Erm Leader peptide	resistance	561	101	29017	6.858669471740722	100	6	1	29011	0.9900990099009901	0.9997932246614054	0.00020677533859461694	483516.6666666667	5.684411448670549
1	5538	CEOMDE_09580 ABC transporter ATP-binding protein	other	570	117	29001	4.872759866714477	116	7	1	28994	0.9914529914529915	0.9997586290127927	0.0002413709872073377	480472.0	5.681668083784352
1	509	FEOBHI_11565 S1 domain-containing RNA-binding protein	other	542	100	29018	5.345703883171084	99	6	1	29012	0.99	0.9997932317871666	0.00020676821283341373	478698.0	5.680061613003615
1	5556	LFPFCJ_07580 superantigen-like protein SSL3	other	543	116	29002	6.14987235069275	115	7	1	28995	0.9913793103448276	0.9997586373353562	0.00024136266464381767	476346.4285714286	5.677922913423589
1	4952	OPENLO_00005 DeoR family transcriptional regulator	other	522	100	29018	5.805277862548822	98	3	2	29015	0.98	0.9998966158935833	0.00010338410641670687	473911.6666666667	5.6756974002094
1	2927	ELEGCC_07915 alanine racemase	other	595	99	29019	5.508139266967771	98	6	1	29013	0.98989898989899	0.9997932389124367	0.00020676108756332058	473879.0	5.675667463318101
1	4182	JABGIB_02145 tandem-type lipoprotein	other	564	99	29019	5.427705478668213	98	6	1	29013	0.98989898989899	0.9997932389124367	0.00020676108756332058	473879.0	5.675667463318101
1	485	FEOBHI_11570 Cell division protein FtsB	core	567	98	29020	3.7761586856842118	97	6	1	29014	0.9897959183673469	0.9997932460372158	0.0002067539627842867	469059.6666666667	5.671228090595453
1	3871	GFNPHG_11695 Permease	resistance	544	97	29021	5.9465771913528505	96	6	1	29015	0.9896907216494846	0.9997932531615037	0.00020674683849626133	464240.0	5.666742557556474
1	5477	HAALNJ_05050 Ribonuclease HI	other	584	97	29021	7.138529601097102	96	6	1	29015	0.9896907216494846	0.9997932531615037	0.00020674683849626133	464240.0	5.666742557556474
1	1938	FEOBHI_08370 putative histidine transporter YuiF, NhaC family	other	515	96	29022	4.399501800537109	95	6	1	29016	0.9895833333333334	0.9997932602853008	0.0002067397146991937	459420.0	5.662209897477582
1	4452	JICCIG_08180 Transporter	other	508	96	29022	5.325538778305054	95	6	1	29016	0.9895833333333334	0.9997932602853008	0.0002067397146991937	459420.0	5.662209897477582
1	1443	FEOBHI_03310 primosomal protein DnaI	other	571	95	29023	4.660561323165883	94	6	1	29017	0.9894736842105263	0.999793267408607	0.00020673259139303312	454599.6666666667	5.657629112944429
1	2865	ELEGCC_05575 superantigen-like protein SSL12	other	550	95	29023	4.8510499715805055	94	6	1	29017	0.9894736842105263	0.999793267408607	0.00020673259139303312	454599.6666666667	5.657629112944429
1	5208	ELKENK_09675 Lipoprotein	other	518	95	29023	6.344458656311035	94	6	1	29017	0.9894736842105263	0.999793267408607	0.00020673259139303312	454599.6666666667	5.657629112944429
1	5340	PCLKBG_01910 ATP-binding cassette domain-containing protein	other	502	95	29023	5.798595018386842	94	6	1	29017	0.9894736842105263	0.999793267408607	0.00020673259139303312	454599.6666666667	5.657629112944429
1	1162	FEOBHI_01875 Metal-staphylopine import system ATP-binding protein CntF	other	573	94	29024	4.915336418151855	92	3	2	29021	0.9787234042553191	0.9998966372657111	0.00010336273428886439	444988.6666666667	5.648348950156647
1	456	FEOBHI_11505 glycine cleavage system protein GcvH	other	545	93	29025	4.740587348937988	92	6	1	29019	0.989247311827957	0.9997932816537468	0.00020671834625322997	444958.0	5.648319019454919
1	631	FEOBHI_09405 ribosomal protein S18-alanine N-acetyltransferase	core	528	93	29025	7.147587480545044	92	6	1	29019	0.989247311827957	0.9997932816537468	0.00020671834625322997	444958.0	5.648319019454919
1	3377	MDBBCG_09235 cysteine--tRNA ligase	core	537	92	29026	5.811110649108886	91	6	1	29020	0.9891304347826086	0.9997932887755805	0.00020671122441948597	440136.6666666667	5.643587550039167
1	1787	FEOBHI_11880 hydroxymethylglutaryl-CoA synthase	other	554	92	29026	3.555556108951571	90	3	2	29023	0.9782608695652174	0.9998966443877902	0.00010335561220974299	435345.0	5.638833560889523
1	172	FEOBHI_08415 D-alanine--poly(phosphoribitol) ligase subunit 2	other	531	91	29027	3.545221877098086	90	6	1	29021	0.989010989010989	0.9997932958969236	0.00020670410307644608	435315.0	5.638803632250417
1	4450	JICCIG_10150 Doubtful CDS No database matches	other	594	121	28997	5.395254302024841	119	4	2	28993	0.9834710743801653	0.9998620546953133	0.00013794530468669172	431270.875	5.634750129943118
1	1405	FEOBHI_10630 fructose bisphosphate aldolase	other	549	88	29030	4.428877067565916	87	6	1	29024	0.9886363636363636	0.9997933172580089	0.00020668274199104375	420848.0	5.624125267614976
1	2978	ELEGCC_03290 iron uptake transporter deferrochelatase/peroxidase subunit	iron_fes	529	88	29030	5.959682445526126	87	6	1	29024	0.9886363636363636	0.9997933172580089	0.00020668274199104375	420848.0	5.624125267614976
1	2838	ELEGCC_02960 N-acetyltransferase domain-containing protein	other	521	88	29030	5.151212882995605	86	3	2	29027	0.9772727272727273	0.9998966586290045	0.00010334137099552187	416053.6666666667	5.619149353785252
1	5327	PCLKBG_07725 TIGR01741 family protein	other	537	87	29031	5.704735870361327	85	3	2	29028	0.9770114942528736	0.9998966621886949	0.00010333781130515655	411230.0	5.614084789740153
1	912	FEOBHI_11695 dTMP kinase	other	538	86	29032	4.7726149559021	85	6	1	29026	0.9883720930232558	0.9997933314962799	0.00020666850372003307	411201.6666666667	5.614054866256358
1	3413	DKPFHJ_12485 hypothetical protein	other	532	100	29018	4.904352664947505	99	7	1	29011	0.99	0.999758770418361	0.0002412295816389827	410298.4285714286	5.613099853637485
1	4845	GGOKJO_04355 Transposase	other	542	99	29019	5.239533572196964	98	7	1	29012	0.98989898989899	0.9997587787311761	0.000241221268823874	406168.0	5.608705704467947
1	1460	FEOBHI_11685 DNA polymerase III, delta prime subunit	core	548	84	29034	4.2699752092361445	83	6	1	29028	0.9880952380952381	0.9997933457325894	0.00020665426741062204	401554.0	5.603743956401935
1	3823	GFNPHG_03735 Membrane spanning protein	other	576	84	29034	5.958783030509949	82	3	2	29031	0.9761904761904762	0.9998966728662947	0.00010332713370531102	396757.0	5.59852459776981
1	1355	FEOBHI_10320 fructose-bisphosphate aldolase	other	610	110	29008	5.012887020111083	109	8	1	29000	0.990909090909091	0.9997242140099283	0.0002757859900717044	395125.0	5.596734508847637
1	2374	FEOBHI_07545 50S ribosomal protein L7/L12	core	554	109	29009	4.919246811866761	108	8	1	29001	0.9908256880733946	0.9997242235168396	0.0002757764831603985	391513.5	5.592746741807557
1	4802	PIPDJJ_07395 hypothetical protein	other	554	122	28996	6.76189818859101	119	3	3	28993	0.9754098360655737	0.9998965374534419	0.00010346254655814596	383351.8888888889	5.5835976074957365
1	1969	FEOBHI_10490 phosphoglucosamine mutase	other	533	105	29013	4.999461612701415	104	8	1	29005	0.9904761904761905	0.9997242615379313	0.0002757384620687278	377065.0	5.576416222110453
1	1229	FEOBHI_11035 Uncharacterized membrane protein	other	573	118	29000	4.868977165222168	117	9	1	28991	0.9915254237288136	0.9996896551724138	0.0003103448275862069	376883.0	5.576206548241057
1	3604	GLIPDI_10265 DUF1433 domain-containing protein	other	599	119	28999	4.902703723907471	116	3	3	28996	0.9747899159663865	0.999896548156833	0.00010345184316700576	373726.22222222225	5.572553570867791
1	451	FEOBHI_08310 S1 domain-containing post-transcriptional regulator Ygs	other	550	117	29001	4.4963781452178955	116	9	1	28992	0.9914529914529915	0.9996896658735905	0.00031033412640943414	373674.6666666667	5.572493655784313
1	1345	FEOBHI_10670 pantoate--beta-alanine ligase	other	551	117	29001	5.074351787567139	116	9	1	28992	0.9914529914529915	0.9996896658735905	0.00031033412640943414	373674.6666666667	5.572493655784313
